order_id,customer_id,product_id,order_date,order_timestamp,quantity,unit_price,discount_amount,order_status,payment_method,_ingestion_timestamp
ORD-00376,CUST-1009,PROD-102,2024-03-21,2024-03-21 04:00:00,5,136.35,25,DELIVERED,bank_transfer,2024-03-21 07:38:00
ORD-00377,CUST-1090,PROD-119,2024-03-11,2024-03-11 10:00:00,3,264.64,0,CANCELLED,bank_transfer,2024-03-11 13:44:00
ORD-00378,CUST-1098,PROD-103,2024-01-15,2024-01-15 13:00:00,2,287.62,10,PENDING,credit_card,2024-01-15 13:43:00
ORD-00379,CUST-1050,PROD-120,2024-02-06,2024-02-06 17:00:00,3,440.16,0,DELIVERED,bank_transfer,2024-02-06 20:50:00
ORD-00380,CUST-1088,PROD-122,2024-01-05,2024-01-05 05:00:00,4,80.48,10,DELIVERED,credit_card,2024-01-05 06:15:00
ORD-00381,CUST-1035,PROD-128,2024-02-20,2024-02-20 10:00:00,2,34.14,5,SHIPPED,credit_card,2024-02-20 13:01:00
ORD-00382,CUST-1088,PROD-103,2024-02-13,2024-02-13 09:00:00,3,422.98,25,CONFIRMED,PayPal,2024-02-13 10:24:00
ORD-00383,CUST-1078,PROD-120,2024-02-08,2024-02-08 23:00:00,3,142.01,5,PENDING,PayPal,2024-02-09 00:58:00
ORD-00384,CUST-1048,PROD-126,2024-02-26,2024-02-26 06:00:00,4,373.05,10,PENDING,PayPal,2024-02-26 09:58:00
ORD-00385,CUST-1073,PROD-100,2024-01-09,2024-01-09 09:00:00,5,207.65,10,CONFIRMED,PayPal,2024-01-09 12:06:00
ORD-00386,CUST-1091,PROD-106,2024-01-26,2024-01-26 01:00:00,1,233.65,0,SHIPPED,Debit_Card,2024-01-26 02:08:00
ORD-00387,CUST-1048,PROD-115,2024-02-29,2024-02-29 16:00:00,1,343.77,0,CANCELLED,bank_transfer,2024-02-29 17:46:00
ORD-00388,CUST-1034,PROD-123,2024-01-23,2024-01-23 15:00:00,5,181.37,0,PENDING,Debit_Card,2024-01-23 17:35:00
ORD-00389,CUST-1029,PROD-120,2024-01-04,2024-01-04 12:00:00,2,428.36,0,CONFIRMED,PayPal,2024-01-04 12:17:00
ORD-00390,CUST-1002,PROD-115,2024-02-04,2024-02-04 20:00:00,5,19.82,25,CONFIRMED,PayPal,2024-02-04 21:49:00
ORD-00391,CUST-1092,PROD-122,2024-03-17,2024-03-17 00:00:00,3,308.08,0,SHIPPED,bank_transfer,2024-03-17 01:02:00
ORD-00392,CUST-1087,PROD-116,2024-02-18,2024-02-18 11:00:00,3,116.91,0,CANCELLED,bank_transfer,2024-02-18 13:02:00
ORD-00393,CUST-1072,PROD-120,2024-03-15,2024-03-15 03:00:00,5,499.71,0,CANCELLED,Debit_Card,2024-03-15 03:06:00
ORD-00394,CUST-1082,PROD-110,2024-02-08,2024-02-08 21:00:00,4,41.27,0,SHIPPED,Debit_Card,2024-02-08 21:32:00
ORD-00395,CUST-1098,PROD-107,2024-03-24,2024-03-24 22:00:00,3,102.29,10,PENDING,bank_transfer,2024-03-25 01:53:00
ORD-00396,CUST-1064,PROD-109,2024-03-25,2024-03-25 10:00:00,2,363.42,25,SHIPPED,bank_transfer,2024-03-25 12:59:00
ORD-00397,CUST-1025,PROD-110,2024-02-21,2024-02-21 12:00:00,1,295.67,10,CONFIRMED,bank_transfer,2024-02-21 15:13:00
ORD-00398,CUST-1072,PROD-105,2024-03-26,2024-03-26 11:00:00,3,424.25,25,SHIPPED,credit_card,2024-03-26 13:14:00
ORD-00399,CUST-1098,PROD-129,2024-03-01,2024-03-01 04:00:00,3,365.33,10,CONFIRMED,Debit_Card,2024-03-01 07:14:00
ORD-00400,CUST-1054,PROD-125,2024-03-24,2024-03-24 02:00:00,3,119.42,0,SHIPPED,Debit_Card,2024-03-24 03:01:00
ORD-00401,CUST-1007,PROD-127,2024-02-03,2024-02-03 18:00:00,4,427.08,5,CANCELLED,credit_card,2024-02-03 19:20:00
ORD-00402,CUST-1068,PROD-109,2024-03-01,2024-03-01 06:00:00,1,435.06,5,DELIVERED,credit_card,2024-03-01 08:13:00
ORD-00403,CUST-1059,PROD-104,2024-01-20,2024-01-20 04:00:00,3,210.49,10,SHIPPED,PayPal,2024-01-20 04:56:00
ORD-00404,CUST-1001,PROD-114,2024-01-11,2024-01-11 15:00:00,2,163.56,0,SHIPPED,PayPal,2024-01-11 16:30:00
ORD-00405,CUST-1017,PROD-119,2024-01-22,2024-01-22 18:00:00,2,249.88,0,DELIVERED,bank_transfer,2024-01-22 21:20:00
ORD-00406,CUST-1026,PROD-123,2024-02-21,2024-02-21 13:00:00,4,12.28,10,SHIPPED,credit_card,2024-02-21 15:07:00
ORD-00407,CUST-1094,PROD-107,2024-02-11,2024-02-11 16:00:00,1,341.6,25,CONFIRMED,Debit_Card,2024-02-11 16:53:00
ORD-00408,CUST-1022,PROD-102,2024-02-09,2024-02-09 04:00:00,4,256.62,0,PENDING,Debit_Card,2024-02-09 04:31:00
ORD-00409,CUST-1056,PROD-128,2024-02-07,2024-02-07 14:00:00,5,302.21,0,CONFIRMED,Debit_Card,2024-02-07 17:11:00
ORD-00410,CUST-1003,PROD-107,2024-03-03,2024-03-03 11:00:00,2,90.78,5,CONFIRMED,PayPal,2024-03-03 14:17:00
ORD-00411,CUST-1047,PROD-122,2024-01-28,2024-01-28 23:00:00,5,257.26,0,PENDING,bank_transfer,2024-01-28 23:10:00
ORD-00412,CUST-1007,PROD-121,2024-03-22,2024-03-22 08:00:00,5,315.33,10,PENDING,credit_card,2024-03-22 11:22:00
ORD-00413,CUST-1071,PROD-108,2024-01-07,2024-01-07 22:00:00,4,227.7,0,DELIVERED,PayPal,2024-01-07 22:34:00
ORD-00414,CUST-1013,PROD-121,2024-01-27,2024-01-27 22:00:00,1,157.54,25,CANCELLED,Debit_Card,2024-01-28 01:00:00
ORD-00415,CUST-1066,PROD-123,2024-03-20,2024-03-20 19:00:00,2,215.21,0,CANCELLED,credit_card,2024-03-20 22:04:00
ORD-00416,CUST-1026,PROD-124,2024-02-06,2024-02-06 03:00:00,1,253.88,10,SHIPPED,PayPal,2024-02-06 06:25:00
ORD-00417,CUST-1064,PROD-129,2024-02-15,2024-02-15 22:00:00,3,88.57,10,CONFIRMED,bank_transfer,2024-02-15 23:49:00
ORD-00418,CUST-1074,PROD-121,2024-02-12,2024-02-12 07:00:00,1,339.09,0,DELIVERED,PayPal,2024-02-12 07:05:00
ORD-00419,CUST-1030,PROD-114,2024-01-12,2024-01-12 16:00:00,1,453.33,25,SHIPPED,Debit_Card,2024-01-12 16:24:00
ORD-00420,CUST-1047,PROD-125,2024-02-29,2024-02-29 01:00:00,2,438.32,0,SHIPPED,bank_transfer,2024-02-29 01:30:00
ORD-00421,CUST-1085,PROD-120,2024-01-15,2024-01-15 03:00:00,1,14.73,0,CONFIRMED,Debit_Card,2024-01-15 06:42:00
ORD-00422,CUST-1048,PROD-126,2024-02-15,2024-02-15 14:00:00,3,440.44,0,SHIPPED,PayPal,2024-02-15 16:44:00
ORD-00423,CUST-1089,PROD-127,2024-01-15,2024-01-15 12:00:00,4,143.19,5,DELIVERED,bank_transfer,2024-01-15 13:47:00
ORD-00424,CUST-1021,PROD-103,2024-03-24,2024-03-24 05:00:00,2,351.11,0,DELIVERED,bank_transfer,2024-03-24 05:33:00
ORD-00425,CUST-1079,PROD-100,2024-03-13,2024-03-13 21:00:00,2,309.54,0,CONFIRMED,bank_transfer,2024-03-13 22:57:00
ORD-00426,CUST-1034,PROD-120,2024-03-03,2024-03-03 03:00:00,4,225.93,0,SHIPPED,credit_card,2024-03-03 06:52:00
ORD-00427,CUST-1086,PROD-127,2024-03-31,2024-03-31 21:00:00,5,364.64,0,SHIPPED,credit_card,2024-03-31 23:19:00
ORD-00428,CUST-1087,PROD-120,2024-02-25,2024-02-25 21:00:00,2,246.14,25,DELIVERED,PayPal,2024-02-26 00:11:00
ORD-00429,CUST-1065,PROD-127,2024-03-12,2024-03-12 19:00:00,1,325.26,0,DELIVERED,bank_transfer,2024-03-12 19:18:00
ORD-00430,CUST-1036,PROD-101,2024-01-22,2024-01-22 02:00:00,4,167.1,0,CANCELLED,PayPal,2024-01-22 05:17:00
ORD-00431,CUST-1059,PROD-114,2024-03-11,2024-03-11 20:00:00,4,410.37,0,CANCELLED,bank_transfer,2024-03-11 21:41:00
ORD-00432,CUST-1096,PROD-120,2024-01-12,2024-01-12 15:00:00,3,68.16,5,PENDING,credit_card,2024-01-12 16:59:00
ORD-00433,CUST-1078,PROD-119,2024-02-21,2024-02-21 13:00:00,5,279.05,0,SHIPPED,PayPal,2024-02-21 13:14:00
ORD-00434,CUST-1029,PROD-127,2024-03-24,2024-03-24 21:00:00,3,188.03,0,DELIVERED,Debit_Card,2024-03-24 23:01:00
ORD-00435,CUST-1092,PROD-114,2024-03-12,2024-03-12 19:00:00,4,361.15,0,PENDING,credit_card,2024-03-12 21:38:00
ORD-00436,CUST-1038,PROD-117,2024-03-25,2024-03-25 07:00:00,3,184.01,25,CANCELLED,Debit_Card,2024-03-25 07:05:00
ORD-00437,CUST-1096,PROD-123,2024-03-30,2024-03-30 03:00:00,2,251.28,25,DELIVERED,credit_card,2024-03-30 03:16:00
ORD-00438,CUST-1028,PROD-114,2024-02-02,2024-02-02 19:00:00,2,69.16,5,CONFIRMED,Debit_Card,2024-02-02 19:55:00
ORD-00439,CUST-1059,PROD-121,2024-01-14,2024-01-14 13:00:00,5,70.37,5,CANCELLED,PayPal,2024-01-14 13:16:00
ORD-00440,CUST-1075,PROD-115,2024-03-04,2024-03-04 00:00:00,1,281.07,5,CANCELLED,PayPal,2024-03-04 02:20:00
ORD-00441,CUST-1077,PROD-119,2024-03-29,2024-03-29 18:00:00,2,60.73,25,SHIPPED,bank_transfer,2024-03-29 18:49:00
ORD-00442,CUST-1038,PROD-114,2024-02-23,2024-02-23 19:00:00,2,144.05,0,CONFIRMED,PayPal,2024-02-23 22:59:00
ORD-00443,CUST-1071,PROD-127,2024-02-22,2024-02-22 19:00:00,5,156.46,25,SHIPPED,PayPal,2024-02-22 22:04:00
ORD-00444,CUST-1017,PROD-122,2024-01-26,2024-01-26 06:00:00,3,346.43,25,CONFIRMED,Debit_Card,2024-01-26 08:44:00
ORD-00445,CUST-1074,PROD-121,2024-03-31,2024-03-31 03:00:00,3,285.51,10,DELIVERED,Debit_Card,2024-03-31 06:19:00
ORD-00446,CUST-1007,PROD-121,2024-02-24,2024-02-24 00:00:00,1,22.37,0,PENDING,PayPal,2024-02-24 02:18:00
ORD-00447,CUST-1089,PROD-125,2024-02-04,2024-02-04 05:00:00,3,81.74,0,SHIPPED,PayPal,2024-02-04 06:18:00
ORD-00448,CUST-1095,PROD-117,2024-03-10,2024-03-10 01:00:00,4,60.21,25,CONFIRMED,bank_transfer,2024-03-10 02:36:00
ORD-00449,CUST-1049,PROD-112,2024-01-31,2024-01-31 16:00:00,3,349.53,0,DELIVERED,Debit_Card,2024-01-31 19:25:00
ORD-00450,CUST-1029,PROD-129,2024-03-11,2024-03-11 01:00:00,3,109.5,5,SHIPPED,PayPal,2024-03-11 01:08:00
ORD-00451,CUST-1024,PROD-105,2024-01-25,2024-01-25 09:00:00,2,491.88,0,CANCELLED,credit_card,2024-01-25 10:59:00
ORD-00452,CUST-1021,PROD-118,2024-02-18,2024-02-18 01:00:00,3,282.72,0,SHIPPED,credit_card,2024-02-18 02:54:00
ORD-00453,CUST-1077,PROD-101,2024-02-12,2024-02-12 14:00:00,2,29.56,0,CANCELLED,Debit_Card,2024-02-12 17:06:00
ORD-00454,CUST-1041,PROD-116,2024-03-03,2024-03-03 18:00:00,3,45.7,25,CONFIRMED,PayPal,2024-03-03 20:25:00
ORD-00455,CUST-1069,PROD-112,2024-03-07,2024-03-07 02:00:00,5,88.08,10,PENDING,Debit_Card,2024-03-07 05:26:00
ORD-00456,CUST-1028,PROD-124,2024-01-29,2024-01-29 06:00:00,3,172.21,0,CANCELLED,bank_transfer,2024-01-29 08:54:00
ORD-00457,CUST-1031,PROD-128,2024-03-12,2024-03-12 20:00:00,1,337.77,5,CANCELLED,PayPal,2024-03-12 20:07:00
ORD-00458,CUST-1050,PROD-108,2024-01-06,2024-01-06 21:00:00,3,196.86,0,CANCELLED,Debit_Card,2024-01-07 00:51:00
ORD-00459,CUST-1058,PROD-115,2024-01-04,2024-01-04 16:00:00,3,262.0,10,PENDING,Debit_Card,2024-01-04 19:35:00
ORD-00460,CUST-1022,PROD-124,2024-03-24,2024-03-24 06:00:00,5,50.34,0,CANCELLED,credit_card,2024-03-24 07:27:00
ORD-00461,CUST-1014,PROD-106,2024-03-21,2024-03-21 02:00:00,2,433.82,5,CANCELLED,bank_transfer,2024-03-21 02:58:00
ORD-00462,CUST-1043,PROD-101,2024-03-23,2024-03-23 02:00:00,2,21.63,25,PENDING,credit_card,2024-03-23 05:16:00
ORD-00463,CUST-1030,PROD-129,2024-01-07,2024-01-07 05:00:00,3,283.45,10,SHIPPED,bank_transfer,2024-01-07 08:28:00
ORD-00464,CUST-1050,PROD-121,2024-02-19,2024-02-19 14:00:00,4,222.17,0,PENDING,credit_card,2024-02-19 16:46:00
ORD-00465,CUST-1006,PROD-122,2024-03-23,2024-03-23 23:00:00,1,380.41,10,PENDING,Debit_Card,2024-03-24 01:43:00
ORD-00466,CUST-1098,PROD-129,2024-03-05,2024-03-05 03:00:00,3,307.21,0,DELIVERED,bank_transfer,2024-03-05 04:19:00
ORD-00467,CUST-1018,PROD-123,2024-02-20,2024-02-20 21:00:00,4,86.59,0,DELIVERED,Debit_Card,2024-02-20 21:12:00
ORD-00468,CUST-1071,PROD-127,2024-03-22,2024-03-22 04:00:00,3,479.11,0,CANCELLED,PayPal,2024-03-22 05:21:00
ORD-00469,CUST-1071,PROD-102,2024-01-16,2024-01-16 01:00:00,5,302.35,10,SHIPPED,PayPal,2024-01-16 01:06:00
ORD-00470,CUST-1029,PROD-119,2024-02-14,2024-02-14 06:00:00,5,79.79,0,SHIPPED,PayPal,2024-02-14 07:50:00
ORD-00471,CUST-1060,PROD-120,2024-01-15,2024-01-15 05:00:00,5,427.59,10,CANCELLED,credit_card,2024-01-15 07:56:00
ORD-00472,CUST-1075,PROD-115,2024-02-07,2024-02-07 21:00:00,3,58.11,25,SHIPPED,Debit_Card,2024-02-07 21:22:00
ORD-00473,CUST-1009,PROD-128,2024-01-17,2024-01-17 21:00:00,2,59.01,10,CONFIRMED,Debit_Card,2024-01-17 23:52:00
ORD-00474,CUST-1075,PROD-104,2024-03-03,2024-03-03 14:00:00,5,333.11,25,CANCELLED,Debit_Card,2024-03-03 15:29:00
ORD-00475,CUST-1092,PROD-123,2024-02-10,2024-02-10 13:00:00,1,163.47,0,DELIVERED,Debit_Card,2024-02-10 13:48:00
ORD-00476,CUST-1058,PROD-111,2024-02-16,2024-02-16 04:00:00,3,440.15,5,SHIPPED,bank_transfer,2024-02-16 06:58:00
ORD-00477,CUST-1018,PROD-128,2024-03-11,2024-03-11 03:00:00,5,50.16,0,CANCELLED,PayPal,2024-03-11 03:49:00
ORD-00478,CUST-1065,PROD-120,2024-02-03,2024-02-03 23:00:00,1,366.43,0,PENDING,bank_transfer,2024-02-04 02:51:00
ORD-00479,CUST-1070,PROD-115,2024-03-16,2024-03-16 06:00:00,1,280.27,10,CONFIRMED,Debit_Card,2024-03-16 09:57:00
ORD-00480,CUST-1018,PROD-114,2024-02-20,2024-02-20 07:00:00,5,369.27,0,CANCELLED,credit_card,2024-02-20 10:53:00
ORD-00481,CUST-1088,PROD-105,2024-02-20,2024-02-20 11:00:00,1,334.7,10,CANCELLED,PayPal,2024-02-20 13:13:00
ORD-00482,CUST-1019,PROD-123,2024-02-27,2024-02-27 05:00:00,5,474.86,25,DELIVERED,Debit_Card,2024-02-27 05:50:00
ORD-00483,CUST-1048,PROD-107,2024-01-06,2024-01-06 07:00:00,4,123.55,0,PENDING,PayPal,2024-01-06 10:19:00
ORD-00484,CUST-1006,PROD-120,2024-03-07,2024-03-07 11:00:00,4,459.76,0,SHIPPED,credit_card,2024-03-07 12:44:00
ORD-00485,CUST-1075,PROD-117,2024-03-31,2024-03-31 16:00:00,3,419.08,0,CANCELLED,PayPal,2024-03-31 18:47:00
ORD-00486,CUST-1067,PROD-108,2024-02-18,2024-02-18 20:00:00,3,297.95,0,DELIVERED,PayPal,2024-02-18 21:41:00
ORD-00487,CUST-1078,PROD-100,2024-03-07,2024-03-07 12:00:00,3,248.55,5,CANCELLED,PayPal,2024-03-07 13:35:00
ORD-00488,CUST-1028,PROD-104,2024-02-26,2024-02-26 05:00:00,1,262.12,0,CONFIRMED,PayPal,2024-02-26 06:03:00
ORD-00489,CUST-1043,PROD-123,2024-02-16,2024-02-16 19:00:00,1,333.93,5,PENDING,bank_transfer,2024-02-16 22:08:00
ORD-00490,CUST-1053,PROD-100,2024-03-27,2024-03-27 15:00:00,2,299.48,25,CONFIRMED,credit_card,2024-03-27 17:07:00
ORD-00491,CUST-1006,PROD-128,2024-01-17,2024-01-17 18:00:00,2,76.0,10,CANCELLED,PayPal,2024-01-17 20:36:00
ORD-00492,CUST-1077,PROD-118,2024-01-08,2024-01-08 05:00:00,2,263.14,5,PENDING,Debit_Card,2024-01-08 06:11:00
ORD-00493,CUST-1022,PROD-107,2024-01-11,2024-01-11 06:00:00,5,496.45,5,DELIVERED,PayPal,2024-01-11 07:59:00
ORD-00494,CUST-1088,PROD-110,2024-03-15,2024-03-15 05:00:00,5,139.61,25,DELIVERED,credit_card,2024-03-15 07:44:00
ORD-00495,CUST-1067,PROD-127,2024-01-30,2024-01-30 12:00:00,2,63.19,0,CANCELLED,bank_transfer,2024-01-30 13:43:00
ORD-00496,CUST-1077,PROD-101,2024-01-20,2024-01-20 19:00:00,2,243.17,10,CANCELLED,credit_card,2024-01-20 19:29:00
ORD-00497,CUST-1001,PROD-128,2024-01-12,2024-01-12 15:00:00,2,451.96,10,DELIVERED,bank_transfer,2024-01-12 17:53:00
ORD-00498,CUST-1099,PROD-112,2024-02-17,2024-02-17 01:00:00,5,220.18,5,SHIPPED,credit_card,2024-02-17 04:03:00
ORD-00499,CUST-1037,PROD-119,2024-02-24,2024-02-24 04:00:00,4,385.26,0,CANCELLED,bank_transfer,2024-02-24 05:10:00
ORD-00500,CUST-1067,PROD-100,2024-02-02,2024-02-02 06:00:00,1,293.2,0,DELIVERED,PayPal,2024-02-02 06:06:00
